link,difficulty: ,tuning: ,key: ,capo: ,chord_list,full_text,contributors,popularity,file format: ,filesize: ,instuments: 
https://tabs.ultimate-guitar.com/tab/duffy/mercy-chords-633994,beginner,E A D G B E,,no capo,"['Dm', 'C7', 'Dm7', 'Gm']","[Intro]
G
  Yeah, yeah, yeah
Yeah, yeah, yeah
Yeah, yeah, yeah
                  Dm7 C7 Gm     Dm7
Yeah, yeah, yeah
 
 
[Verse 1]
          Gm
I love you
 
But I gotta stay true
 
My moral's got me on my knees
 
I'm begging please
 
Stop playing games
                        Dm7
I don't know what this is
                   C7
But you got me good
                            Gm
Just like you knew you would
                        Dm7
I don't know what you do
                  C7
But you do it well
                    Gm       Dm7
I'm under your spell
 
 
[Chorus]
                             Gm
You got me begging you for mercy
 
Why won't you release me
                            C7
You got me begging you for mercy
                       Gm
Why won't you release me
                  Dm7 C7   Gm
I said you better release me
 
 
[Verse 2]
                Gm
Now you think that I
 
Will be some thing on the side
 
But you got to understand
 
That I need a man
 
Who can take my hand, yes I do
                        Dm7
I don't know what this is
                   C7
But you got me good
                            Gm
Just like you knew you would
                        Dm7
I don't know what you do
                  C7
But you do it well
                    Gm       Dm7
I'm under your spell
 
 
[Chorus]
                             Gm
You got me begging you for mercy
 
Why won't you release me
                            C7
You got me begging you for mercy
                       Gm
Why won't you release me
                  Dm7 C7   Gm
I said you better release me
 
 
[Interlude]
N.C.
I'm begging you for mercy
N.C.
Just why won't you release me
N.C.
I'm begging you for mercy
N.C.
You got me begging
N.C.
You got me begging
N.C.
You got me begging
 
 
[Chorus]
Gm
Mercy,
 
Why won't you release me
 
I'm begging you for mercy
                            C7
You got me begging you for mercy
                       Gm
Why won't you release me
                     Dm    C7    Gm
You got me begging you for mercy
 
Gm
I'm begging you for mercy
 
I'm begging you for mercy
                            C7
I'm begging you for mercy
                             Gm
I'm begging you for mercy
                 Dm    C7    Gm
Why won't you release me
X",4 contributors total,"528,182 views, added to favorites 2,469 times",,,
https://tabs.ultimate-guitar.com/tab/red-hot-chili-peppers/by-the-way-chords-954593,beginner,E A D G B E,,no capo,"['Am', 'F', 'Dm', 'C']","[Intro]
F C Am
 
[Chorus]
F                           C
Standing in line to see the show tonight
              Am
And there's a light on, heavy glow
F            C                Am
By the way I tried to say I'd be there, waiting for
F                        C
Dani the girl is singing songs to me
            Am
Beneath the marquee, overload
 
[Verse 1]***
Dm
Steak knife
Dm
Card Shark
Dm
Con job
Dm
Boot cut
 
Dm
Skin that flick, she's such a little DJ
Dm
Get there quick by street but not the freeway
Dm
Turn that trick to make a little leeway
Dm
Beat that nic but not the way that we play
 
Dm
Dog town
Dm
Blood bath
Dm
Rib cage
Dm
Soft tail
 
[Chorus]
F                           C
Standing in line to see the show tonight
              Dm
And there's a light on, heavy glow
F            C                Am        Bb
By the way I tried to say I'd be there, waiting for
 
[Verse 2]***
Dm
Black jack
Dm
Dope dick
Dm
Pawn shop
Dm
Quick pick
 
Dm
Kiss that dyke, I know you want to hold one
Dm
Not on strike, but I'm about to bowl one
Dm
Bite that mic, I know you never stole one
Dm
Girls that like a story so I told one
 
Dm
Song bird
Dm
Main line
Dm
Cash back
Dm
Hard top
 
[Chorus]
F                           C
Standing in line to see the show tonight
              Am
And there's a light on, heavy glow
F            C                Am
By the way I tried to say I'd be there, waiting for
F                        C
Dani the girl is singing songs to me
            Am
Beneath the marquee... of her soul
F            C                Am
By the way I tried to say I'd be there, waiting for
 
[Interlude]***
Dm
Ooh ahh, 'guess you never meant it
Dm
Ooh ahh, 'guess you never meant it
Dm
Ooh ahh, 'guess you never meant it
Dm
Ooh ahh, 'guess you never meant it
Dm
Ooh ahh, 'guess you never meant it
Dm
Ooh ahh, 'guess you never meant it
Dm
Ooh ahh, 'guess you never meant it
Dm
Ohh ahh
 
[Chorus]
F                           C
Standing in line to see the show tonight
              Dm
And there's a light on, heavy glow
F            C                Am        Bb
By the way I tried to say I'd be there, waiting for
F                        C
Dani the girl is singing songs to me
            Dm
Beneath the marquee, of her soul
F            C              Am        Bb
By the way I tried to say I know you, from before
 
[Outro]
F                           C
Standing in line to see the show tonight
               Dm
And there's a light on, heavy glow
F            C                Am        Bb         Dm
By the way I tried to say I'd be there, waiting for
 
 
***play a pattern which invoves a lot of string muting
X",2 contributors total,"528,792 views, added to favorites 27,989 times",,,
https://tabs.ultimate-guitar.com/tab/misc-soundtrack/mamma-mia-dancing-queen-chords-3217598,intermediate,E A D G B E,,no capo,"['D/F#', 'F#m', 'A/E', 'B', 'E/G#', 'E', 'A', 'C#7/E#', 'Bm', 'D']","[Intro]
A D A D A D A
 
    D/F#   A
Ooh ooh ooh
 
A/E E          C#7/E#
You can dance, you can jive
F#m                     B
Having the time of your life
             D              Bm
Ooh ooh ooh, see that girl, watch that scene
E           A         D    A
Digging the dancing queen
 
[Verse 1]
A                               D
Friday night and the lights are low
A                       F#m
Looking out for a place to go
E
Where they play the right music getting in the swing
    F#m                     E  F#m
You come to look for a king
 
[Verse 2]
A                     D
Anybody could be that guy
A                            F#m
Night is young and the music's high
E
With a bit of rock music, everything's fine
                F#m            E  F#m
You're in the mood for a dance
             Bm               E
And when you get the chance...
 
[Chorus]
            A
You are the dancing queen
D                     A       D
Young and sweet, only seventeen
A
Dancing queen
D                      A           E/G# D/F# A/E
Feel the beat from the tambourine, oh yeah
E              C#7/E#
You can dance, you can jive
F#m                     B
Having the time of your life
             D              Bm
Ooh ooh ooh, see that girl, watch that scene
E           A         D
Digging the dancing queen
 
A   D   A
 
[Verse 3]
A                             D
You're a teaser, you turn 'em on
A                                  F#m
Leave them burning and then you're gone
E
Looking out for another, anyone will do
                   F#m
You're in the mood for a dance
             Bm                E
And when you get the chance...
 
[Chorus]
            A
You are the dancing queen
D                     A       D
Young and sweet, only seventeen
A
Dancing queen
D                      A           E/G# D/F# A/E
Feel the beat from the tambourine, oh yeah
E              C#7/E#
You can dance, you can jive
F#m                     B
Having the time of your life
             D              Bm
Ooh ooh ooh, see that girl, watch that scene
E            A         D    A    D
Digging the dancing queen
            A         D    A
Digging the dancing queen
    D/F#   A/E
Ooh ooh ooh
 
[Outro]
E              C#7/E#
You can dance, you can jive
F#m                     B
Having the time of your life
             D              Bm
Ooh ooh ooh, see that girl, watch that scene
N.C.                  A D    E A
Digging the dancing queen
X",2 contributors total,"530,713 views, added to favorites 6,835 times",,,
https://tabs.ultimate-guitar.com/tab/kanye-west/heartless-chords-741960,beginner,E A D G B E,,1st fret,"['Am', 'G', 'Em', 'Dm', 'F']","Artist: Kanye West
Song: Heartless
Album: 808s & Heartbreak
 
 
================
Original Version
================
 
Capo 1
 
[Chorus]
 
       Am
In the night I hear them talk
            Dm
The coldest story ever told
          F
Somewhere far along this road
            Em
He lost his soul
                        Am Dm
To a woman so heartless
                               Am Dm
How could you be so heartless
 
How could you be so heartless
 
 
[Verse]
 
Am
How could you be so
Cold as the winter wind when it breeze yo
Just remember that you talking to me yo
            G                            Am
You need to watch the way you talking to me yo
 
Am
I mean after all the things that we been through
I mean after all the things we got into
And yo I know some things you things that you ain't told me
      G                              Am
Ayo I did some things but that's the old me
 
Am
And now you wanna pay me back, and you gon' show me
So you walk round like you don't me
You got them new friends, well I got homeys
           G                Am
But at the end its still so lonely
 
 
[Chorus]
 
       Am
In the night I hear them talk
            Dm
The coldest story ever told
          F
Somewhere far along this road
            Em
He lost his soul
              Am
To a woman so heartless, heartless
G                                Am G
  How could you be so heartless,    oh
                    Am
How could you be so heartless
 
 
[Verse]
 
Am
How could be so Dr. Evil
You bringin' out the side of me that I dont know
I decided we weren't goin' speak so
G                       Am
Why we up 3 A.M. on the phone
 
Why does she be so mad at me fo'
Homie i dont know, she's hot and cold
I wont stop, i wont mess my groove up
G                       Am
Cause i already know how this thing go
 
Am
You run and tell your friends that you leaving me
They say that they don't see what you see in me
You wait a couple months then you gon' see
G                             Am
You'll never find nobody better than me
 
 
[Chorus]
 
       Am
In the night I hear them talk
            Dm
The coldest story ever told
          F
Somewhere far along this road
            Em
He lost his soul
              Am
To a woman so heartless, heartless
G                                Am G
  How could you be so heartless,    oh
                    Am
How could you be so heartless
 
 
[Bridge]
 
Am
Talkin', talkin', talkin', talk
Baby lets just knock it off
                    G
They don't know what we been through
                     Am
They don't know 'bout me and you
 
So I got something new to see
And you just gon' keep hatin' me
And we just gon' be enemies
I know you cant believe
I could just leave it wrong
And you cant make it right
Im gon' take off tonight, into the night
 
 
[Chorus]
 
       Am
In the night I hear them talk
            Dm
The coldest story ever told
          F
Somewhere far along this road
            Em
He lost his soul
              Am
To a woman so heartless, heartless
G                                Am G
  How could you be so heartless,    oh
                    Am
How could you be so heartless
 
 
==================
Kris Allen Version
==================
 
Capo 1
 
Am7: 5x550x or x02010
F:   133211
Dm7: x57565 or xx0211
Em:  x79987 or 022000
 
 
[Chorus]
 
       Am7
In the night I hear them talk
            F
The coldest story ever told
          Dm7
Somewhere far along this road
            Em
He lost his soul
                        Am7
To a woman so heartless
F                               Dm7
  How could you be so heartless
Em
 Oh, how could you be so
 
 
[Verse]
 
Am7
 How could you be so
     F
Cold as the winter wind when it breeze yo
       Dm7
Just remember that you talking to me though
            Em
You need to watch the way you talking to me and know
 
       Am7
I mean after all the things that we been through
       F
I mean after all the things we got into
         Dm7
And yo I know some things you things that you ain't told me
         Em
And yo I did some things but that's the old me
 
 
[Chorus]
 
       Am7
In the night I hear them talk
            F
The coldest story ever told
          Dm7
Somewhere far along this road
            Em
He lost his soul
 
To a woman so
 
 
    F
You run and tell your friends that you leaving me
     Am7
They say that they don't see what you see in me
    Dm7
You wait a couple months then you gon' see
       Em
You'll never find nobody better than me
 
 
[Chorus]
 
       Am7
In the night I hear them talk
            F
The coldest story ever told
          Dm7
Somewhere far far far
            Em
He lost his soul
                   Am7 F Dm7
To a woman so heartless
   Em                         F
Oh,  How could you be so heartless
X",3 contributors total,"528,217 views, added to favorites 9,649 times",,,
https://tabs.ultimate-guitar.com/tab/blind-guardian/the-bards-song-in-the-forest-tabs-60474,,E A D G B E,,no capo,[],,2 contributors total,"527,964 views, added to favorites 566 times",,,
https://tabs.ultimate-guitar.com/tab/honne/location-unknown-chords-2551191,absolute beginner,E A D G B E,G,no capo,"['Am', 'C', 'G', 'Em']","[Intro: Georgia]
 
G*                  Am*                     Em*
  Travelling places I ain't seen you in ages
       C*
But I hope you come back to me
G*                           Am*
  My mind's running wild with you faraway
         Em*                          C*
I still think of you a hundred times a day
 
 
[Verse 1]
 
G                            Am
I still think of you too if only you knew
Em                                 C
When I'm feeling a bit down and I wanna pull through
G
I look over your photograph
       Am                      Em         C
And I think how much I miss you, I miss you
G                               Am
I wish I knew where I was 'cause I don't have a clue
Em                                   C
I just need to work out some way of getting me to you
G                                             Am
'Cause I will never find a love like ours out here
                  Em              C
In a million years, a million years
 
 
[Chorus]
 
G                                Am
My location unknown tryna find a way back home to you again
Em                           C
Gotta get back to you gotta gotta get back to you
G                                Am
My location unknown tryna find a way back home to you again
Em                           C
Gotta get back to you gotta gotta get back to you
 
 
[Post-Chorus]
 
G                                      Am
I just need to know that you're safe, given that I'm miles away
Em                  C
On the first flight back to your side
G                               Am
I don't care how long it takes, I know you'll be worth the wait
Em                  C
On the first flight back to your side
 
 
[Bridge: Georgia]
 
G*                  Am*                     Em*
  Travelling places I ain't seen you in ages
       C*
But I hope you come back to me
G*                           Am*
  My mind's running wild with you faraway
         Em*                          C*
I still think of you a hundred times a day
 
 
[Verse 2]
 
G                           Am
I still think of you too if only you knew
Em                                  C
I just need to work out some way of getting me to you
G                                             Am
'cause I will never find a love like ours out here
                  Em              C
In a million years, a million years
 
 
[Chorus]
 
G                                Am
My location unknown tryna find a way back home to you again
Em                           C
Gotta get back to you gotta gotta get back to you
G                                Am
My location unknown tryna find a way back home to you again
Em                           C
Gotta get back to you gotta gotta get back to you
 
 
[Post-Chorus]
 
G                                      Am
I just need to know that you're safe, given that I'm miles away
Em                  C
On the first flight back to your side
G                               Am
I don't care how long it takes, I know you'll be worth the wait
Em                  C
On the first flight back to your side
 
 
[Bridge]
 
G*                         Am*
I don't want to be wasting time without you
Em*                         C*
Don't want to throw away my life I need you
G*                            Am*
Something tells me we'll be alright
Em*                           C*
Something tells me we'll be alright alright
G                          Am
I don't want to be wasting time without you
Em                          C
Don't want to throw away my life I need you
G                             Am
Something tells me we'll be alright
Em                            C
Something tells me we'll be alright alright
 
 
[Chorus]
 
G*                               Am*
My location unknown tryna find a way back home to you again
Em*                          C*
Gotta get back to you gotta gotta get back to you
G*                               Am*
My location unknown tryna find a way back home to you again
Em*                          C*
Gotta get back to you gotta gotta get back to you
 
 
[Post-Chorus]
 
G                                      Am
I just need to know that you're safe, given that I'm miles away
Em                  C
On the first flight back to your side
G                               Am
I don't care how long it takes, I know you'll be worth the wait
Em                  C*
On the first flight back to your side
 
 
[Outro]
 
G*                Am*
I wish I'd known, location unknown
Em*                                        C*
My location unknown my location unknown, unknown
X",2 contributors total,"530,590 views, added to favorites 1,120 times",,,
https://tabs.ultimate-guitar.com/tab/david-kushner/daylight-chords-4695719,intermediate,E A D G B E,Am,no capo,"['Am', 'F', 'Dm']","[Intro]
F  Dm  Am    F  Dm  C
 
[Verse 1]
F           Dm                    C
  Telling myself I won't go there
 
Oh, but I know that I won't care
F             Dm                     C
  Tryna wash away all the blood I've spilt
F                Dm                        C
  This lust is a burden that we both share
 
Two sinners can't atone from a lone prayer
F                  Dm                      C
  Souls tied, intertwined by our pride and guilt
 
[Pre-Chorus]
Am         C/G                  Fmaj7/C
   There's darkness in the distance
         Dm                     Am
From the way that I've been living
      C/G                   Fmaj7/C  Dm
But I know I can't resist i-it
 
[Chorus]
F                     Dm
  Oh, I love it and I hate it at the same time
Am
  You and I drink the poison from the same vine
F                     Dm
  Oh, I love it and I hate it at the same time
Am
  Hiding all of our sins from the daylight
F                    Dm
  From the daylight, running from the daylight
Am
  From the daylight, running from the daylight
F                     Dm                   Am
  Oh, I love it and I hate it at the same time
 
[Verse 2]
F           Dm                   C
  Telling myself it's the last time
                                         F
Can you spare any mercy that you might find
       Dm                C
If I'm down on my knees again?
F                Dm             C
  Deep down, way down, Lord, I try
                                           F
Try to follow your light, but it's nighttime
             Dm              C
Please don't leave me in the end
 
[Pre-Chorus]
Am         C/G                  Fmaj7/C
   There's darkness in the distance
    Dm                   Am
I'm begging for forgiveness
      C/G                   Fmaj7/C  Dm
But I know I might resist i-it,      oh
 
[Chorus]
F                     Dm
  Oh, I love it and I hate it at the same time
Am
  You and I drink the poison from the same vine
F                     Dm
  Oh, I love it and I hate it at the same time
Am
  Hiding all of our sins from the daylight
F                    Dm
  From the daylight, running from the daylight,
Am
  From the daylight, running from the daylight
F                     Dm                   Am
  Oh, I love it and I hate it at the same time
 
F                     Dm
  Oh, I love it and I hate it at the same time
Am
  You and I drink the poison from the same vine
F                     Dm
  Oh, I love it and I hate it at the same time
Am
  Hiding all of our sins from the daylight
F                    Dm
  From the daylight, running from the daylight,
Am
  From the daylight, running from the daylight
F                     Dm                   Am
  Oh, I love it and I hate it at the same time
 
[Outro]
F  Dm  Am    x2
X",8 contributors total,"530,128 views, added to favorites 21,107 times",,,
https://tabs.ultimate-guitar.com/tab/midland/drinkin-problem-chords-1908704,beginner,E A D G B E,Am,2nd fret,"['Am', 'G', 'Em', 'Bm', 'C', 'D']","[Intro]
Am D G Em
 
[Verse 1]
           Am
One more night
          D
One more down
          G           Em
One more, one more round
           Am
First one in
           D
Last one out
             G                   Em
Givin' this town lots to talk about
 
[Pre-Chorus 1]
              Am
They don't know
                    D
What they don't know
 
[Chorus]
                       Am
People say I got a drinkin' problem
                          G
That ain't no reason to stop
                         Am
People saying that I've hit rock bottom
                               D
Just cause I'm living on the rocks
                          C
It's a broken hearted thinkin' problem
                                Bm
So pull another bottle off the wall
                      Am
People say I got a drinkin' problem,
         D
But I got no problem drinking at all
 
[Post-Chorus]
G
They keep on talkin'
Em
Drawin' conclusions
Am
They call it a problem
D
I call it a solution
 
[Interlude]
G Em Am D
 
[Verse 2]
            Am             D
Last call gets later and later
            G                     Em
I come in here so I don't have to hate her
           Am
Same ole folks
           D
Same ole songs
            G            Em
Same ole, same ole blue neon
 
[Pre-Chorus 2]
              Am
The same ole buzz
            D
Just because
 
[Chorus]
                          Am
People say I've got a drinkin' problem
                          G
That ain't no reason to stop
                         Am
People saying that I've hit rock bottom
                               D
Just cause I'm living on the rocks
                          C
It's a broken hearted thinkin' problem
                                Bm
So pull another bottle off the wall
                         Am
People say I've got a drinkin' problem,
         D
But I got no problem drinking at all
 
[Post-Chorus]
G
They keep on talkin'
Em
Drawin' conclusions
Am
They call it a problem
D
I call it a solution
G                          Em
Just sittin' here in all my grand illusions
Am                        D
They call it a problem, I call it a solution
 
[Solo]
Am G Am D
 
[Chorus]
                          C
It's a broken hearted thinkin' problem
                                Bm
So pull another bottle off the wall
                      Am
People say I got a drinkin' problem,
            D
But I've got no problem drinking at all
 
[Post-Chorus]
G
They keep on talkin'
Em
Drawin' conclusions
Am
They call it a problem
D
I call it a solution
G                          Em
Just sittin' here in all my grand illusions
Am                        D
They call it a problem, I call it a solution
X",10 contributors total,"528,265 views, added to favorites 30,174 times",,,
https://tabs.ultimate-guitar.com/tab/queens-of-the-stone-age/3s-and-7s-tabs-592489,intermediate,,,no capo,[],,1 contributor total,"527,785 views, added to favorites 4,482 times",,,
https://tabs.ultimate-guitar.com/tab/mac-demarco/chamber-of-reflection-chords-1726363,intermediate,E A D G B E,,no capo,"['Cmaj7', 'Am7', 'Em', 'Em7', 'Bm7']","Chamber Of Reflection - Mac DeMarco (Salad Days, 2014)
 
Am7 (002010)
Bm7 (224232)
Cmaj7  (032000)
Em  (022000)
Em7 (020000)
 
 
[Intro]
 
Am7 - Bm7 - Cmaj7 - Am7 - Bm7 - Em - Em7
 
 
[Verse]
 
Am7        Bm7
Spend some time away
Cmaj7                 Am7
Getting ready for the day
              Bm7    Em  Em7
You're born again
Am7        Bm7
Spend some time alone
Cmaj7                      Am7
Understand that soon you'll run
            Bm7   Em  Em7
With better men alone again
 
 
[Chorus]
 
 Am7    Bm7   Em   Em7
Alone again Alone again
 
Am7     Bm7   Em  Em7
Alone again Alone
 
 
[Bridge]
 
Am7 - Bm7 - Cmaj7 - Am7 - Bm7 - Em - Em7
 
 
[Verse]
 
Am7        Bm7
No use looking out
Cmaj7
It's within that brings that  
Am7       Bm7    Em  Em7
Lonely feeling
Am7    Bm7            Cmaj7
Understand when you leave here
 
You be clear
  Am7            Bm7  Em    Em7
Among the better men alone again
 
 
[Chorus] (x2)
 
Am7    Bm7   Em     Em7
Alone again Alone again
 Am7    Bm7   Em       Em7
Alone again Alone
 
 
[Outro]
 
Am7 - Bm7 - Cmaj7 - Am7 - Bm7 - Em - Em7
X",6 contributors total,"528,657 views, added to favorites 19,703 times",,,
https://tabs.ultimate-guitar.com/tab/twenty-one-pilots/car-radio-chords-1208267,beginner,E A D G B E,,no capo,"['Am', 'F', 'G']","The acoustic version of this song was not in the right time, so I put chords to all of
the lyrics and fixed the time. The G chord prior to the Am is more of a quick passing
chord. Have fun!
 
 
[Intro]
 
|F       |F    G  |Am      |G       | x2
 
 
[Verse 1]
 
F
I ponder of something great
   F                           G
My lungs will fill and then deflate
     Am
They fill with fire
 
Exhale desire
   G
I know it's dire
 
My time today
 
 
[Hook]
 
F
I have these thoughts
            F
So often I ought
 
To replace that slot
 G                 Am
With what I once bought
 
'Cause somebody stole
          G
My car radio
                                F
And now I just sit in silence
 
 
[Verse 2]
 
F                  G
Sometimes quiet is violent
Am
I find it hard to hide it
    G
My pride is no longer inside
      F
It's on my sleeve
 
My skin will scream
    F
Reminding me of
         G       Am
Who I killed inside my dream
                      G
I hate this car that I'm driving
                       F
There's no hiding for me
                                  F
I'm forced to deal with what I feel
                         G               Am
There is no distraction to mask what is real
G
I could pull the steering wheel
 
 
[Hook]
 
F
I have these thoughts
            F
So often I ought
 
To replace that slot
 G                 Am
With what I once bought
 
'Cause somebody stole
          G
My car radio
                                F
And now I just sit in silence
 
 
[Break]
 
|F       |F    G  |Am      |G       | x4
 
 
[Verse 3]
 
F
I ponder of something terrifying
F                                    G
'Cause this time there's no sound to hide behind
Am
I find over the course of our human existence
G
One thing consists of consistence
F
And it's that we're all battling fear
     F                                       G
Oh dear, I don't know if we know why we're here
Am
Oh my, too deep
 
Please stop thinking
G
I liked it better when my car had sound
 
F
There are things we can do
               F                              G
But from the things that work there are only two
     Am
And from the two that we choose to do
G
Peace will win
 
And fear will lose
         F
There's faith and there's sleep
    F                       G
We need to pick one please because
Am
Faith is to be awake
            G
And to be awake is for us to think
                F
And for us to think is to be alive
            F
And I will try with every rhyme
     G     Am
To come across like I am dying
             G                       F
To let you know you need to try to think
 
 
[Hook]
 
I have these thoughts
            F
So often I ought
 
To replace that slot
 G                 Am
With what I once bought
 
'Cause somebody stole
          G
My car radio
                                F
And now I just sit in silence
 
 
[Break]
 
|F       |F    G  |Am      |G       | x16
 
(with woahs, and now I just sit I silence, etc)
 
 
[Verse 4]
 
F
I ponder of something great
   F                           G
My lungs will fill and then deflate
     Am
They fill with fire
 
Exhale desire
   G
I know it's dire
 
My time today
 
 
[Hook]
 
F
I have these thoughts
            F
So often I ought
 
To replace that slot
 G                 Am
With what I once bought
 
'Cause somebody stole
          G
My car radio
                                F
And now I just sit in silence
X",4 contributors total,"527,405 views, added to favorites 20,769 times",,,
https://tabs.ultimate-guitar.com/tab/charlie-puth/marvin-gaye-chords-1741228,beginner,,,4th fret,"['Am', 'G', 'E7', 'E', 'D7', 'F', 'C', 'D']","[Verse]
 
                             C
Let's Marvin Gaye and get it on
                            Am
You got that healing that I want
                          F
Just like they say in the song
          G
Until the dawn
                             C  G
Let's Marvin Gaye and get it on
 
[Verse 1 - Charlie Puth]
N/C                         C
We got this king size to ourselves
                                Am
Don't have to share with no-one else
                               F
Don't keep your secrets to yourself
     G                    C           N/C
It's karma sutra show and tell, Yeah
 
 
[Bridge]
 
E
Woah
        E7
There's loving in your eyes
     Am
That pulls me closer
        D              D7
It's so subtle, I'm in trouble
        Dm                         G         N/C
But I'd love to be in trouble with you
 
 
[Chorus]
 
                             C
Let’s Marvin Gaye and get it on
                           Am
You got the healing that I want
                             F
Just like they say it in the song
          G                                  C  G
Until the dawn, let’s Marvin Gaye and get it on
                         C
You got to give it up to me
                           Am
I'm screaming mercy, mercy please
                             F
Just like they say it in the song
          G                                  C  G
Until the dawn, let’s Marvin Gaye and get it on
 
 
[Verse 2 - Meghan Trainor]
 
                          C
And when you leave me all alone
                           Am
I'm like a stray without a home
                         F
I'm like a dog without a bone
G                      C
I just want you for my own, I got to have you babe
 
 
[Bridge]
 
E
Woah
        E7
There's loving in your eyes
     Am
That pulls me closer
        D              D7
It's so subtle, I'm in trouble
        Dm                         G         N/C
But I'd love to be in trouble with you
 
 
[Alt-Chorus]
 
                             C
Let’s Marvin Gaye and get it on
                           Am
I got that healing that you want
                             F
Like they say it in the songs
          G                                  C  (pause)
Until the dawn, let’s Marvin Gaye and get it on
 
 
[Chorus]
 
                             C
Let’s Marvin Gaye and get it on
                           Am
You got the healing that I want
                             F
Just like they say it in the song
          G                                  C  G
Until the dawn, let’s Marvin Gaye and get it on
                         C
You got to give it up to me
                           Am
I'm screaming mercy, mercy please
                             F
Just like they say it in the song
          G                                  C  Am
Until the dawn, let’s Marvin Gaye and get it on
                             F
Just like they say it in the song
          G                                  C
Until the dawn, let's Marvin Gaye and get it on
 
Ooh
X",4 contributors total,"527,010 views, added to favorites 8,673 times",,,
https://tabs.ultimate-guitar.com/tab/barenaked-ladies/god-rest-ye-merry-gentlemen-chords-765488,beginner,E A D G B E,Dm,5th fret,"['Am', 'G', 'E', 'Dm', 'F', 'C']","Barenaked Ladies (w/Sarah McLachlan)
https://youtu.be/HGVNzgUxE-g
 
[Intro]
Am E Am E Am E Am E Am E Am E
 
[Verse 1]
   Am       E     Am      E
God rest ye merry gentlemen,
    F              E
Let nothing you dismay
  Am      E       Am     E
Remember Christ our savior
    F              E
Was born upon this day
   Dm               C
To save us all from Satan's power
     Am              G
When we were gone astray
   C             G        Am
Oh tidings of comfort and joy,
            G
Comfort and joy,
   C          G            Am E Am E Am E Am E
Oh tidings of comfort and joy.
 
[Verse 2]
     Am      E        Am   E
From God our heavenly father
     F             E
This blessed angel came
    Am   E       Am    E
And unto certain shepherds
        F              E
Brought tidings of the same
    Dm            C
How that in Bethlehem was born
    Am            G
The son of God by name
  C          G           Am
O tidings of comfort and joy,
            G
Comfort and joy
  C          G            Am E Am E
O tidings of comfort and joy
 
[Chorus]
G  C               F       C
O, Star of wonder, star of night,
C                F      C
Star with royal beauty bright
Am       G        C        F
Westward leading, still proceeding,
Dm              E       Am E Am E Am E Am  E
Guide us to thy perfect light.
 
[Verse 3]
Am             E            Am
Born a king on Bethlehem's plain,
Am             E          Am
Gold I bring to crown him again
        G     C       F
King forever, ceasing never,
Dm       E       Am E Am E
Over us all to reign.
 
[Chorus]
G  C               F       C
O, Star of wonder, star of night,
                F      C
Star with royal beauty bright
Am       G        C        F
Westward leading, still proceeding,
Dm              E       Am E Am E Am E Am E
Guide us to thy perfect light.
 
[Verse 4]
Am              E        Am
Glorious now, behold Him arise.
Am               E      Am
King and God and sacrifice
     G      C      F
Hallelujah, Hallelujah!
Dm          E         Am E Am E Am
Worship him God most high
 
[Chorus]
G  C               F       C
O, Star of wonder, star of night,
                F        C
Star with royal beauty bright
Am       G        C         F
Westward leading, still proceeding,
Dm               E        Am E Am E Am E
Guide us to thy perfect light.
 
[Outro]
    Am      E     Am      E
God rest ye merry gentlemen
    Am      E     Am      E
God rest ye merry gentlemen
    Am      E     Am      E
God rest ye merry gentlemen
    Am      E     Am      E
God rest ye merry gentlemen
    Am      E     Am      E
God rest ye merry gentlemen
    Am      E     Am      E
God rest ye merry gentlemen
    Am      E     Am      E
God rest ye merry gentlemen
    Am      E     Am      E
God rest ye merry gentlemen
 
Am Am
X",5 contributors total,"528,662 views, added to favorites 9,240 times",,,
